ID,TEXT,LABEL
2026,"court order optional, optics mandatory.",1
2027,instant justice = instant headlines.,1
2028,appeal file karo ya foundation remove karo?,1
2029,constitution ko bhi hard hat pehna do.,1
2030,bulldozer diplomacy internal version.,1
2031,judicial review ka substitute heavy machinery ho gaya.,1
2032,"punishment trending hona chahiye, legal hona secondary.",1
2033,governance ya ground leveling?,1
2034,bulldozer se rule of law measure ho raha hai kya?,1
2035,court ki date se pehle demolition date fix ho jati hai.,1
2036,democracy ka naya mascot mil gaya.,1
2037,"accused ho ya not, structure toh jayega",1
2038,optics > legality.,1
2039,justice ya pr exercise?,1
2040,bulldozer ka horn hi warning notice hai kya?,1
2041,justice system ko construction industry outsource kar diya kya?,1
2042,"trial ko time lagta hai, demolition ko diesel.",1
2043,rule of law ko bhi renovation ki zarurat hai shayad.,1
2044,bulldozer justice - where due process takes a backseat.,1
2045,"evidence collection slow, destruction fast.",1
2046,"symbolism zyada, legality kam.",1
2047,justice system ko construction permit mil gaya.,1
2048,"bulldozer hi judge, jury, executioner.",1
2049,law and order ya law on order?,1
2050,"agar machine se justice milta, toh courts band kar doh.",1
2051,bulldozer justice rule of law ke principle ke against lagta hai.,0
2052,punishment bina proper trial ke dena constitutional concern hai.,0
2053,due process democracy ka basic pillar hai.,0
2054,state ko law ke framework ke andar hi action lena chahiye.,0
2055,instant demolition legal safeguards ko bypass karta hai.,0
2056,accused ko fair hearning milni chahiye.,0
2057,collective punishment democratic values ko weaken karta hai.,0
2058,law enforcement ko court ke through proceed karna chahiye.,0
2059,optics ke liye legal procedure ignore nahi karna chahiye.,0
2060,justice system ka respect maintain rehna zaroori hai.,0
2061,demolition action transparent aur legally justified hona chahiye.,0
2062,"governance symbolic nahi, constitutional hona chahiye.",0
2063,accountability bina trial ke incomplete hai.,0
2064,state power ka use proportionate hona chahiye.,0
2065,emotional response legal response nahi hota.,0
2066,law ka implementation uniform hona chahiye.,0
2067,punitive action court conviction ke baad hi hona chahiye.,0
2068,democracy mein institutions ka role ignore nahi ho sakta.,0
2069,executive power ko judicial oversight ki zarurat hoti hai.,0
2070,property rights bhi constitutional protection mein aate hain.,0
2071,enforcement action selective nahi hona chahiye.,0
2072,legal clarity demolition drives mein essential hai.,0
2073,human rights safeguards ignore nahi hone chahiye.,0
2074,instant justice long-term trust ko damage karta hai.,0
2075,rule of law sab par equally apply hona chahiye.,0
2076,investigation aur evidence collection priority honi chahiye.,0
2077,media pressure legal procedure ko influence nahi karna chahiye.,0
2078,state action legally defensible hona chahiye.,0
2079,bulldozer approach judicial process ko undermine karta hai.,0
2080,governance ko constitutionally aligned rehna zaroori hai.,0
2081,accused ko legal remedies ka right milna chahiye.,0
2082,fair trial democratic system ka backbone hai.,0
2083,executive symbolism se instutional balance disturb hota hai.,0
2084,law enforcement ko restraint dikhana chahiye.,0
2085,demolition action ka clear legal basis public hona chahiye.,0
2086,transparency bina trust build nahi hota.,0
2087,state ko due process follow karna hi hoga.,0
2088,instant punishment precedent create karta hai.,0
2089,judicial independence protect rehni chahiye.,0
2090,law ko consistent tareeke se apply karna zaroori hai.,0
2091,collective penalty democratic norms ke khilaf hai.,0
2092,legal safegaurds ignore karna dangerous trend hai.,0
2093,governance ko rights aur order ke beech balance maintain karna chahiye.,0
2094,"constitution sabse upar hai, machinery nahi.",0
2095,public support ke naam par legal standards compromise nahi hone chahiye.,0
2096,fair investigation bina punishment incomplete hai.,0
2097,institutional credibility due process se hi banti hai.,0
2098,state power ka misuse avoid karna priority hona chahiye.,0
2099,justice system ko bypass karna long-term risk create karta hai.,0
2100,democracy tab strong hoti hai jab law process follow hota hai.,0
2101,"wah, gdp ka data chahiye but caste ka dara nahi chahiye? selective transparency much?",1
2102,"jab vote maangna ho tab caste yaad, par count karna ho tab ""national unity"" yaad.",1
2103,data se darr kyun lag raha hai agar sab equal hai?,1
2104,"population count theek hai, caste count se desh toot jayega? kaisa logic hai yeh?",1
2105,"development ka claim karte ho, par ground reality measure nahi karna?",1
2106,agar inequality khatam ho gayi hai toh census se confirm kar lo na.,1
2107,"sabka saath, par data ka haath nahi?",1
2108,evidence-based policy sirf poerpoint tak limited hai kya?,1
2109,"reservation pe debate full energy se, par actual numbers pe silence.",1
2110,caste khatam ho gayi hai bolne wale shaadi mein biodata dekhte kyun hai?,1
2111,"""merit"" defend karne wale data se itna uncomfortable kyun?",1
2112,agar sab barabar hain toh count karne mein problem kya hai?,1
2113,"transparency sirf economy tak, society tak nahi?",1
2114,"jab politics caste pe hoti hai, census se problem kyun?",1
2115,ground survey se zyada whatsapp survey pe trust hai shayad.,1
2116,facts se darr lagta hai ya numbers se?,1
2117,data collect karna suddenly divisive ho gaya.,1
2118,inequality ignore karne se equality aa jaati hai kya?,1
2119,"census se fracture nahi hota, denial se hota hai.",1
2120,agar system fair hai toh data usko prove karega hi!,1
2121,"""don't divide society"" ka slogan reality hide karne ka tool lagta hai.",1
2122,"poverty count kar sakte hain, caste count nahi? interesting.",1
2123,"debate ideology pe, data pe nahi - convenient hai.",1
2124,agar caste irrelevant hai toh political tickets ka distribution random hona chahiye na?,1
2125,development narrative data ke bina incomplete hai.,1
2126,social justice bina statistics ke kaise possible hai?,1
2127,jab benefit distribute karna ho tab caste valid count karna ho tab invalid.,1
2128,policy guesswork se nahi data se banti hai.,1
2129,"caste census se sach saamne aayega, shayad isiliye issue hai.",1
2130,equality ke slogans aur ground reality match karte hain kya? check kar lo.,1
2131,data ke bina targeted welfare karna hai sabko.,1
2132,census ko threat bana ke overreact karna hai bas.,1
2133,agar caste politics khatam hai toh census harmless hona chaihye na.,1
2134,numbers uncomfortable ho sakte hain issliye sab bhaag raha!,1
2135,social justice bina measurement ke illusion hai.,1
2136,"agar inequality myth hai toh census uss myth ko destroy kar dega, darne ki kya zarurat?",1
2137,"debate emotional zyada, emphirical kam.",1
2138,"evidence se hi reform hota hai, tamasha she nahi!",1
2139,data nahi collect karenge toh kya stone collect karenge?,1
2140,census se unity weak hoti hai ya denial se?,1
2141,agar sab progress kar rahe hain toh gap visible kyu nahi hona chahiye?,1
2142,data-driven governance ka slogan sirf economy ke liye?,1
2143,"census ko fear campaign banana unnecessary hai, toh unnecessary kaam karte raho!",1
2144,reality measure karna division hota hai inke according!,1
2145,transparency selective kyu hai inki?,1
2146,social structure ko ignore karke policy banana chahte hai!,1
2147,"census sach dikhaega, aur sach uncomfortable hota hai!",1
2148,"agar caste irrelevant hai toh census prove kar dega, itna dar kis baat ka bhai?",1
2149,ground truth jane bina policy effective banana chahte hai!,1
2150,data se bhaagna solution hai inn logo ka.,1
2151,caste census se accurate social data milega jo policy making mein help karega.,0
2152,targeted welfare programs ke liye reliable statistics zaroori hote hain.,0
2153,inequality ko address karne ke liye usko measure karna essential hai.,0
2154,social justice evidence-based hona chahiye.,0
2155,caste census se representation gaos identify ho sakte hain.,0
2156,data transparency democratic accountability ko strengthen karti hai.,0
2157,census se resource allocation better ho sakta hai.,0
2158,ground-level disparities samajhne ke liye data important hai.,0
2159,policy formulation guesswork pe nahi hona chahiye.,0
2160,caste census se social indicators ka clearer picture milega.,0
2161,development tab effective hota hai jab data accurate ho.,0
2162,welfare schemes ko rationalize karne ke liye statistics needed hain.,0
2163,census se regional inequality bhi highlight hogi.,0
2164,data-driven governance modern democracy ka part hai.,0
2165,accurate demographic mapping policy efficiency badhata hai.,0
2166,representation analysis ke liye caste data relevant hai.,0
2167,census se affirmative action policies evaluate ki ja sakti hain.,0
2168,social reforms ke liye evidence zaroori hai.,0
2169,data se myths aur assumptions clear hote hain.,0
2170,transparent numbers se public debate mature hota hai.,0
2171,caste census long-term planning mein help karega.,0
2172,statistical clarity se inclusive growth possible hoti hai.,0
2173,social structure ko understand kiye bina reform incomplete hai.,0
2174,census se socio-economic gap quantify hoga.,0
2175,governance ka focus measurable outcomes par hona chahiye.,0
2176,data se accountability improve hoti hai.,0
2177,evidence-based approach emotional politics se better hai.,0
2178,census se beneficiary identification accurate hogi.,0
2179,social equity ke liye data collection zaroori hai.,0
2180,inequality ko ignore karna solution nahi hai.,0
2181,census se institutional planning improve hogi.,0
2182,transparent demographic data trust build karta hai.,0
2183,resource distribution objective hona chahiye.,0
2184,census se ground reality reflect hogi.,0
2185,public policy measurable metrics par depend karti hai.,0
2186,inclusive governance data ke bina incomplete hai.,0
2187,census se social justice initiatives review ho sakte hain.,0
2188,accurate numbers se debate informed hogi.,0
2189,evidence-based reform sustainable hota hai.,0
2190,census se long-term socio-economic roadmap ban sakta hai.,0
2191,inequality reduction ke liye baseline data zaroori hai.,0
2192,data clarity se welfare leakage reduce hota hai.,0
2193,census democratic transparency ka extension hai.,0
2194,social indicators measure karna progressive step hai.,0
2195,caste census se representation imbalance address ho sakta hai.,0
2196,policy effectiveness evaluate karne ke liye data essential hai.,0
2197,inclusive growth tab possible hai jab disparity visible ho.,0
2198,census se public discourse facts par shift hoga.,0
2199,accurate data se targeted development accelerate hota hai.,0
2200,"caste census ek administrative tool hai, division ka instrument nahi.",0
2201,"apne desh ke issue pe silent mode, par foreign leader ke liye full emotional thread ready.",1
2202,local problems pending leking global mourning priority.,1
2203,"inflation pe zero tweets, foreign dictator pe 10 stories.",1
2204,"india mein kuch bhi ho, reaction mild lekin bahar kuch ho toh meltdown shuru!",1
2205,"apne city ke potholes ignore, iran ke politics pe expert analysis!",1
2206,"domestic news skip, international grief trip karo bas..",1
2207,"ghar mein bijli ka bill high, par global revolution pe high emotion.",1
2208,"apne soldiers pe neutral, par foreign strongman pe sentimental.",1
2209,abhi pahalgam attack pe toh itna nahi roye jitne khamenei ke death peh roo rahe!,1
2210,"local injustice peh ""no comments"", foreign news pe ""we mourn deeply"".",1
2211,"apne constitution pe discussion nahi, par doosre country ke reigme pe tears.",1
2212,"desh ke farmers protestpe no comment, aab khamenei ke liye protest kar rahe!",1
2213,"apne leaders ko criticize full power se, par foreign dictator ko tribute mode.",1
2214,"ghar ki democracy flawed, par baha ki authority iconic?",1
2215,"national issues ke liye ""busy hun"", international grief ke liye free hu.",1
